event_id,event_time,sku_id,warehouse_id,movement_type,quantity,source_system
EVT107456,2026/01/25 19:08,SKU-1351,WH-01,OUT,10,ERP
EVT107457,2026-02-10 10:04:00,SKU-1712,WH-01,IN,22,WMS
EVT107458,,SKU-1330,WH-04,IN,82,ERP
EVT107459,2026/02/23 06:59,SKU-1805,WH-01,OUT,56,ERP
EVT107460,02/03/2026,SKU-1382,WH-03,IN,56,POS
EVT107461,02/04/2026,SKU-1474,WH-02,OUT,120,WMS
EVT107462,28/03/2026,SKU-1406,WH-04,IN,25,WMS
EVT107463,2026/03/12 03:58,SKU-1083,WH-05,IN,112,POS
EVT107464,27/02/2026,SKU-1966,WH-02,IN,84,POS
EVT107465,2026-03-23 00:48:00,SKU-1065,WH-01,IN,120,POS
EVT107466,2026-02-27 08:44:00,SKU-1320,WH-01,OUT,27,WMS
EVT107467,04/03/2026,SKU-1969,WH-03,IN,35,POS
EVT107468,07/04/2026,SKU-1034,WH-03,IN,46,ERP
EVT107469,2026-03-25 01:51:00,SKU-1953,WH-03,INVALID,40,POS
EVT107470,,SKU-1842,WH-03,IN,58,WMS
EVT107471,,SKU-1361,WH-01,OUT,50,POS
EVT107472,,SKU-1876,WH-03,IN,76,ERP
EVT107473,2026-04-16 12:42:00,SKU-1475,WH-03,IN,19,ERP
EVT107474,,SKU-1603,WH-04,IN,77,ERP
EVT107475,,SKU-1721,WH-01,IN,49,POS
EVT107476,2026/01/20 23:18,SKU-1157,WH-05,IN,102,POS
EVT107477,2026/03/01 22:43,SKU-1231,WH-01,OUT,117,POS
EVT107478,,SKU-1965,WH-04,IN,67,ERP
EVT107479,2026-04-21 11:57:00,SKU-1059,WH-02,IN,113,WMS
EVT107480,2026-02-27 00:27:00,SKU-1724,WH-01,IN,58,ERP
EVT107481,2026/04/05 23:23,SKU-1193,WH-01,OUT,70,ERP
EVT107482,2026-02-01 21:30:00,SKU-1584,WH-02,IN,22,ERP
EVT107483,2026/03/05 13:40,SKU-1491,WH-04,IN,40,WMS
EVT107484,03/02/2026,SKU-1830,WH-02,OUT,40,POS
EVT107485,2026/02/17 21:06,SKU-1195,WH-02,OUT,73,WMS
EVT107486,2026/03/07 13:21,SKU-1403,,OUT,58,POS
EVT107487,25/03/2026,SKU-1848,WH-01,OUT,-5,ERP
EVT107488,,SKU-1944,WH-02,OUT,56,POS
EVT107489,2026-01-25 23:16:00,SKU-1333,WH-01,IN,62,ERP
EVT107490,03/02/2026,SKU-1306,WH-01,IN,20,WMS
EVT107491,,SKU-1218,WH-05,IN,84,ERP
EVT107492,02/04/2026,SKU-1386,WH-01,OUT,40,WMS
EVT107493,,SKU-1793,WH-01,IN,21,ERP
EVT107494,,SKU-1616,WH-01,OUT,32,ERP
EVT107495,,SKU-1798,WH-02,IN,10,POS
EVT107496,2026/01/26 12:58,SKU-1917,WH-01,INVALID,101,ERP
EVT107497,2026/02/21 19:38,SKU-1809,WH-01,IN,42,ERP
EVT107498,,SKU-1823,WH-02,OUT,8,WMS
EVT107499,,SKU-1943,WH-01,OUT,106,WMS
EVT107500,17/03/2026,SKU-1398,WH-02,IN,40,ERP
EVT107501,2026/02/22 15:22,SKU-1192,WH-03,OUT,56,ERP
EVT107502,2026-01-12 08:30:00,SKU-1061,WH-02,OUT,7,WMS
EVT107503,2026-03-07 10:17:00,SKU-1161,WH-03,OUT,-5,WMS
EVT107504,,SKU-1210,WH-04,IN,65,WMS
EVT107505,,SKU-1089,WH-01,IN,101,WMS
EVT107506,,SKU-1937,WH-02,IN,11,WMS
EVT107507,,SKU-1168,WH-04,OUT,112,ERP
EVT107508,13/01/2026,SKU-1033,WH-03,IN,5,WMS
EVT107509,2026-04-16 12:08:00,SKU-1469,WH-03,OUT,1,WMS
EVT107510,,SKU-1424,WH-02,OUT,6,POS
EVT107511,2026-01-08 23:31:00,SKU-1889,WH-04,OUT,13,WMS
EVT107512,2026-03-06 14:56:00,SKU-1654,WH-03,OUT,19,ERP
EVT107513,15/03/2026,SKU-1796,WH-01,OUT,-5,WMS
EVT107514,05/01/2026,SKU-1833,WH-05,IN,67,WMS
EVT107515,2026-03-28 19:57:00,SKU-1762,WH-02,OUT,53,ERP
EVT107516,2026-01-21 11:48:00,SKU-1872,WH-02,OUT,78,WMS
EVT107517,,SKU-1526,WH-03,IN,22,WMS
EVT107518,,SKU-1311,WH-02,OUT,25,WMS
EVT107519,,SKU-1626,WH-02,OUT,92,POS
EVT107520,2026-02-04 20:44:00,SKU-1447,WH-04,IN,26,WMS
EVT107521,,SKU-1669,WH-01,IN,92,WMS
EVT107522,08/04/2026,SKU-1554,WH-01,IN,41,WMS
EVT107523,30/04/2026,SKU-1854,WH-02,OUT,6,POS
EVT107524,06/02/2026,SKU-1992,WH-01,IN,54,WMS
EVT107525,2026-01-13 12:21:00,SKU-1810,WH-04,IN,56,WMS
EVT107526,2026-02-16 00:42:00,SKU-1048,WH-01,IN,61,WMS
EVT107527,11/04/2026,SKU-1645,WH-03,IN,28,ERP
EVT107528,15/04/2026,SKU-1139,WH-03,OUT,95,WMS
EVT107529,04/04/2026,SKU-1041,WH-02,IN,56,ERP
EVT107530,2026/04/12 15:39,SKU-1757,WH-04,IN,113,POS
EVT107531,2026-04-30 18:03:00,SKU-1123,WH-01,IN,44,WMS
EVT107532,,SKU-1309,WH-02,OUT,49,ERP
EVT107533,01/01/2026,SKU-1979,WH-01,IN,14,ERP
EVT107534,18/04/2026,SKU-1756,WH-02,OUT,45,POS
EVT107535,,SKU-1441,WH-02,OUT,27,ERP
EVT107536,2026/02/17 10:07,SKU-1235,WH-02,OUT,65,WMS
EVT107537,08/04/2026,SKU-1966,WH-01,IN,35,ERP
EVT107538,2026-04-23 21:33:00,SKU-1160,WH-02,IN,34,ERP
EVT107539,2026-01-06 05:19:00,SKU-1427,WH-03,INVALID,60,POS
EVT107540,2026/04/08 22:31,SKU-1626,WH-04,OUT,81,POS
EVT107541,15/02/2026,SKU-1399,WH-02,OUT,5,POS
EVT107542,2026-01-30 08:09:00,SKU-1021,WH-02,OUT,68,ERP
EVT107543,2026/02/21 18:58,SKU-1842,WH-04,IN,19,WMS
EVT107544,2026/01/08 01:26,SKU-1882,WH-01,OUT,9,POS
EVT107545,2026-03-30 08:36:00,SKU-1133,WH-02,IN,95,WMS
EVT107546,25/02/2026,SKU-1251,WH-03,IN,55,POS
EVT107547,2026/03/03 13:26,SKU-1006,WH-02,OUT,89,POS
EVT107548,2026-04-30 21:56:00,SKU-1822,,OUT,25,POS
EVT107549,2026/01/15 07:46,SKU-1596,WH-02,OUT,90,ERP
EVT107550,2026/02/10 09:21,SKU-1951,WH-02,IN,28,ERP
EVT107551,2026/01/15 10:57,SKU-1660,WH-04,OUT,-5,ERP
EVT107552,2026-03-21 14:35:00,SKU-1630,WH-02,IN,62,POS
EVT107553,2026-02-02 10:22:00,SKU-1164,WH-01,OUT,16,ERP
EVT107554,26/03/2026,SKU-1988,WH-01,OUT,19,WMS
EVT107555,26/04/2026,SKU-1400,WH-01,IN,43,ERP
EVT107556,2026/01/13 06:24,SKU-1791,WH-03,IN,118,POS
EVT107557,2026/03/10 21:24,SKU-1066,WH-02,IN,16,WMS
EVT107558,2026-03-23 02:07:00,SKU-1481,WH-04,OUT,-5,POS
EVT107559,11/02/2026,SKU-1873,WH-01,IN,23,ERP
EVT107560,14/01/2026,SKU-1957,WH-05,IN,-5,ERP
EVT107561,31/03/2026,SKU-1947,WH-01,OUT,30,WMS
EVT107562,,SKU-1556,WH-01,IN,76,ERP
EVT107563,23/03/2026,SKU-1559,WH-03,OUT,16,ERP
EVT107564,20/04/2026,,WH-01,IN,24,ERP
EVT107565,2026/03/26 20:34,SKU-1449,WH-01,OUT,19,POS
EVT107566,2026-03-06 16:36:00,SKU-1440,WH-04,IN,11,POS
EVT107567,,SKU-1899,WH-01,OUT,26,WMS
EVT107568,2026/02/26 18:44,SKU-1935,WH-02,IN,84,WMS
EVT107569,,SKU-1977,WH-02,OUT,12,ERP
EVT107570,2026/01/05 10:57,SKU-1533,WH-05,OUT,119,ERP
EVT107571,2026-02-17 15:06:00,SKU-1259,WH-03,IN,41,POS
EVT107572,2026-01-20 12:20:00,SKU-1543,WH-01,IN,22,POS
EVT107573,2026/03/27 08:46,,WH-03,OUT,8,WMS
EVT107574,,SKU-1110,WH-01,OUT,27,POS
EVT107575,2026-04-18 05:31:00,SKU-1819,,OUT,100,ERP
EVT107576,2026/04/25 06:24,SKU-1856,WH-02,OUT,24,ERP
EVT107577,,SKU-1802,WH-02,OUT,40,WMS
EVT107578,,SKU-1279,WH-04,IN,63,WMS
EVT107579,,SKU-1311,WH-05,OUT,74,ERP
EVT107580,06/01/2026,SKU-1836,WH-02,OUT,50,WMS
EVT107581,,SKU-1074,WH-02,IN,65,ERP
EVT107582,13/01/2026,SKU-1730,WH-05,IN,24,WMS
EVT107583,2026-04-25 14:02:00,SKU-1172,WH-02,IN,63,WMS
EVT107584,2026/03/24 02:51,SKU-1477,WH-02,IN,37,POS
EVT107585,01/01/2026,SKU-1234,WH-02,IN,74,POS
EVT107586,,,WH-01,IN,-5,WMS
EVT107587,,SKU-1662,WH-05,OUT,72,WMS
EVT107588,16/02/2026,SKU-1492,WH-03,OUT,47,ERP
EVT107589,13/02/2026,SKU-1688,WH-01,OUT,57,WMS
EVT107590,2026/04/22 09:47,SKU-1529,WH-05,OUT,34,WMS
EVT107591,2026/04/06 20:56,SKU-1415,WH-04,IN,60,WMS
EVT107592,2026-01-08 03:51:00,SKU-1192,WH-04,IN,33,POS
EVT107593,2026/03/17 03:34,SKU-1428,WH-01,OUT,98,POS
EVT107594,09/04/2026,SKU-1278,WH-02,IN,102,WMS
EVT107595,,SKU-1427,WH-02,OUT,21,ERP
EVT107596,,SKU-1164,WH-02,OUT,28,POS
EVT107597,2026-03-22 23:22:00,SKU-1851,WH-03,IN,8,ERP
EVT107598,2026-02-25 19:22:00,SKU-1790,WH-04,OUT,52,ERP
EVT107599,2026/04/10 01:51,SKU-1407,WH-02,OUT,45,WMS
EVT107600,,SKU-1048,WH-03,IN,41,POS
EVT107601,2026-04-30 08:49:00,SKU-1521,WH-04,IN,15,ERP
EVT107602,2026/04/12 16:53,SKU-1163,WH-03,OUT,33,ERP
EVT107603,,SKU-1532,WH-01,IN,103,POS
EVT107604,24/02/2026,SKU-1597,WH-03,OUT,117,POS
EVT107605,,SKU-1632,WH-01,OUT,21,POS
EVT107606,,SKU-1232,WH-02,OUT,43,POS
EVT107607,2026-04-10 08:21:00,SKU-1937,WH-05,IN,97,WMS
EVT107608,2026/01/06 16:51,SKU-1805,WH-04,OUT,38,ERP
EVT107609,,SKU-1493,WH-03,IN,87,POS
EVT107610,2026/03/09 15:36,SKU-1631,WH-03,IN,23,ERP
EVT107611,2026/01/02 14:43,SKU-1181,WH-03,IN,14,POS
EVT107612,2026-02-09 05:27:00,SKU-1129,WH-03,IN,34,POS
EVT107613,16/03/2026,SKU-1462,WH-02,OUT,76,WMS
EVT107614,2026/02/21 18:36,SKU-1392,WH-04,IN,26,POS
EVT107615,2026-03-06 04:35:00,SKU-1894,WH-01,IN,103,POS
EVT107616,2026/04/19 09:54,SKU-1244,WH-01,OUT,60,ERP
EVT107617,18/01/2026,SKU-1919,WH-01,OUT,62,POS
EVT107618,2026-01-04 07:31:00,SKU-1223,WH-03,IN,10,ERP
EVT107619,,SKU-1988,WH-02,IN,44,ERP
EVT107620,,SKU-1448,WH-03,IN,15,POS
EVT107621,2026-03-14 18:36:00,SKU-1312,WH-02,OUT,51,WMS
EVT107622,2026/01/31 10:51,SKU-1524,WH-01,OUT,15,POS
EVT107623,2026/01/23 09:06,SKU-1260,WH-01,IN,35,WMS
EVT107624,2026-02-18 04:54:00,SKU-1085,WH-04,OUT,27,ERP
EVT107625,,SKU-1082,WH-01,IN,40,ERP
EVT107626,,SKU-1077,WH-01,OUT,2,ERP
EVT107627,2026-02-15 05:02:00,SKU-1483,WH-02,IN,34,POS
EVT107628,02/04/2026,SKU-1309,WH-03,OUT,23,POS
EVT107629,2026-04-28 21:28:00,SKU-1951,WH-01,IN,25,WMS
EVT107630,,SKU-1743,WH-03,OUT,26,WMS
EVT107631,2026/01/04 00:14,SKU-1188,WH-02,IN,5,WMS
EVT107632,,SKU-1750,WH-02,IN,84,ERP
EVT107633,2026-01-03 00:12:00,SKU-1952,WH-05,OUT,52,POS
EVT107634,24/03/2026,,WH-05,INVALID,31,WMS
EVT107635,,SKU-1485,WH-05,OUT,28,POS
EVT107636,2026-04-04 07:19:00,SKU-1751,WH-03,OUT,42,POS
EVT107637,,SKU-1187,WH-01,IN,54,WMS
EVT107638,2026-03-13 23:30:00,SKU-1461,WH-04,OUT,40,ERP
EVT107639,05/04/2026,SKU-1124,WH-02,OUT,62,POS
EVT107640,08/03/2026,SKU-1641,WH-02,IN,108,POS
EVT107641,2026-03-28 03:04:00,SKU-1559,WH-01,OUT,5,WMS
EVT107642,2026-04-04 18:41:00,SKU-1363,WH-01,IN,23,WMS
EVT107643,20/04/2026,SKU-1611,WH-01,OUT,14,ERP
EVT107644,2026/04/21 10:04,SKU-1090,WH-03,OUT,98,ERP
EVT107645,13/02/2026,SKU-1482,WH-01,OUT,111,WMS
EVT107646,,SKU-1379,WH-02,IN,91,ERP
EVT107647,2026/03/17 00:54,SKU-1657,WH-02,IN,104,POS
EVT107648,,SKU-1058,WH-01,IN,6,POS
EVT107649,2026/02/15 04:19,SKU-1808,WH-04,OUT,32,ERP
EVT107650,2026/01/06 19:52,SKU-1123,WH-02,IN,59,ERP
EVT107651,2026/03/01 02:45,SKU-1446,,IN,32,WMS
EVT107652,2026-04-14 08:45:00,SKU-1200,WH-04,IN,35,POS
EVT107653,2026/01/30 02:17,SKU-1591,,IN,38,WMS
EVT107654,,SKU-1605,WH-03,IN,-5,ERP
EVT107655,2026-03-24 22:01:00,SKU-1088,WH-03,OUT,105,POS
EVT107656,,SKU-1468,WH-02,IN,39,WMS
EVT107657,2026/04/17 14:41,SKU-1052,WH-04,OUT,16,POS
EVT107658,,SKU-1502,WH-01,OUT,28,ERP
EVT107659,,SKU-1524,WH-03,IN,-5,WMS
EVT107660,,SKU-1817,WH-02,IN,-5,POS
EVT107661,,SKU-1794,WH-02,IN,27,POS
EVT107662,27/04/2026,SKU-1345,WH-05,OUT,19,POS
EVT107663,,SKU-1835,WH-05,OUT,59,POS
EVT107664,,SKU-1730,,IN,77,WMS
EVT107665,2026-01-04 02:51:00,SKU-1413,WH-02,OUT,47,WMS
EVT107666,,SKU-1190,WH-02,OUT,69,WMS
EVT107667,2026-02-18 13:55:00,SKU-1477,,OUT,67,POS
EVT107668,17/01/2026,,WH-05,IN,64,ERP
EVT107669,,SKU-1139,WH-05,OUT,120,WMS
EVT107670,,SKU-1274,WH-03,IN,29,ERP
EVT107671,,SKU-1256,WH-02,IN,120,ERP
EVT107672,14/04/2026,SKU-1397,WH-05,OUT,39,WMS
EVT107673,2026-02-14 19:58:00,SKU-1776,WH-01,IN,73,ERP
EVT107674,2026/05/01 08:50,SKU-1976,WH-01,IN,51,WMS
EVT107675,2026-04-29 03:40:00,SKU-1197,WH-03,IN,49,POS
EVT107676,2026-04-08 02:34:00,SKU-1667,WH-05,OUT,18,ERP
EVT107677,13/03/2026,SKU-1252,WH-03,OUT,7,ERP
EVT107678,18/02/2026,SKU-1720,WH-04,OUT,82,POS
EVT107679,12/01/2026,SKU-1766,WH-04,IN,91,POS
EVT107680,2026/04/30 16:04,SKU-1676,WH-01,IN,104,ERP
EVT107681,2026-01-22 10:38:00,SKU-1443,WH-02,IN,84,WMS
EVT107682,,SKU-1686,WH-01,IN,15,POS
EVT107683,2026-03-19 23:58:00,SKU-1874,WH-04,OUT,38,ERP
EVT107684,01/01/2026,SKU-1577,WH-01,OUT,32,WMS
EVT107685,27/04/2026,SKU-1156,WH-03,OUT,77,ERP
EVT107686,30/03/2026,SKU-1370,WH-02,IN,69,ERP
EVT107687,24/04/2026,SKU-1518,WH-01,IN,55,POS
EVT107688,2026/04/23 06:16,SKU-1743,WH-02,IN,33,POS
EVT107689,13/04/2026,SKU-1704,WH-01,IN,35,WMS
EVT107690,2026-02-28 19:43:00,SKU-1194,WH-02,OUT,12,ERP
EVT107691,2026/02/17 13:03,SKU-1534,WH-01,IN,110,POS
EVT107692,2026-03-01 12:59:00,SKU-1826,WH-05,OUT,71,POS
EVT107693,2026-01-18 07:36:00,SKU-1375,WH-02,IN,22,POS
EVT107694,2026/04/18 19:39,SKU-1577,WH-03,IN,10,POS
EVT107695,31/01/2026,SKU-1358,WH-01,IN,35,ERP
EVT107696,2026-02-23 12:43:00,,WH-01,OUT,63,WMS
EVT107697,2026/04/02 14:47,SKU-1515,WH-01,IN,11,POS
EVT107698,,SKU-1212,WH-01,IN,68,ERP
EVT107699,,SKU-1650,WH-02,OUT,56,POS
EVT107700,,SKU-1359,,IN,41,ERP
EVT107701,2026/02/08 21:01,SKU-1040,WH-02,IN,62,POS
EVT107702,,SKU-1625,WH-01,IN,14,ERP
EVT107703,2026-04-23 01:00:00,SKU-1610,WH-02,IN,15,POS
EVT107704,16/04/2026,SKU-1307,WH-02,IN,73,POS
EVT107705,,SKU-1121,WH-03,IN,49,ERP
EVT107706,,SKU-1517,WH-01,IN,6,WMS
EVT107707,23/01/2026,SKU-1732,WH-01,IN,8,ERP
EVT107708,23/04/2026,SKU-1268,WH-03,IN,26,ERP
EVT107709,2026-03-17 18:52:00,SKU-1607,WH-04,OUT,68,ERP
EVT107710,2026/01/14 14:56,SKU-1777,WH-04,OUT,58,WMS
EVT107711,24/03/2026,SKU-1971,WH-01,OUT,61,POS
EVT107712,2026-03-20 19:47:00,SKU-1106,WH-01,IN,14,WMS
EVT107713,2026-01-11 00:07:00,SKU-1039,WH-05,OUT,35,ERP
EVT107714,30/01/2026,SKU-1148,WH-01,IN,66,WMS
EVT107715,2026/01/09 19:11,SKU-1564,WH-01,OUT,106,WMS
EVT107716,,SKU-1425,WH-01,INVALID,107,POS
EVT107717,29/04/2026,SKU-1454,WH-05,OUT,70,POS
EVT107718,,SKU-1340,,IN,37,POS
EVT107719,2026-04-05 03:08:00,SKU-1219,WH-02,IN,21,POS
EVT107720,2026-03-14 17:36:00,SKU-1203,WH-04,IN,71,POS
EVT107721,04/03/2026,SKU-1288,WH-03,OUT,26,POS
EVT107722,01/02/2026,SKU-1868,WH-01,IN,47,ERP
EVT107723,,SKU-1721,WH-03,OUT,43,WMS
EVT107724,2026-02-15 19:35:00,SKU-1071,WH-01,OUT,35,ERP
EVT107725,2026/04/20 01:39,SKU-1871,WH-02,OUT,106,ERP
EVT107726,,SKU-1511,WH-02,IN,72,POS
EVT107727,01/02/2026,SKU-1254,WH-01,IN,33,WMS
EVT107728,2026-03-08 09:25:00,SKU-1865,WH-02,IN,32,ERP
EVT107729,28/02/2026,SKU-1212,WH-04,OUT,5,POS
EVT107730,14/02/2026,SKU-1641,WH-03,OUT,81,WMS
EVT107731,17/04/2026,SKU-1103,WH-02,IN,69,WMS
EVT107732,2026/01/30 01:42,SKU-1151,WH-02,OUT,15,POS
EVT107733,2026/01/16 23:34,SKU-1085,WH-04,OUT,61,WMS
EVT107734,05/02/2026,SKU-1329,WH-03,IN,28,ERP
EVT107735,,SKU-1507,WH-02,IN,-5,POS
EVT107736,2026/02/18 22:42,,WH-04,OUT,23,WMS
EVT107737,2026-03-18 11:57:00,SKU-1094,WH-03,OUT,68,ERP
EVT107738,2026-02-02 08:36:00,SKU-1389,WH-04,OUT,26,POS
EVT107739,2026/01/07 05:28,SKU-1102,WH-01,OUT,33,ERP
EVT107740,,SKU-1635,WH-01,OUT,7,ERP
EVT107741,2026/03/05 12:52,SKU-1234,WH-03,IN,18,ERP
EVT107742,,SKU-1833,WH-01,OUT,14,WMS
EVT107743,31/01/2026,SKU-1496,WH-01,OUT,65,ERP
EVT107744,2026-03-11 05:15:00,SKU-1516,WH-03,IN,85,WMS
EVT107745,2026-03-28 13:16:00,SKU-1267,WH-01,IN,15,ERP
EVT107746,2026/01/19 18:37,SKU-1792,WH-04,OUT,29,POS
EVT107747,2026-03-28 07:29:00,SKU-1554,WH-01,IN,37,ERP
EVT107748,2026-02-08 04:29:00,SKU-1774,WH-03,OUT,69,ERP
EVT107749,2026/02/12 18:32,SKU-1075,WH-03,IN,10,WMS
EVT107750,,SKU-1060,WH-05,OUT,32,ERP
EVT107751,2026-02-26 00:40:00,SKU-1092,WH-02,IN,10,WMS
EVT107752,12/02/2026,SKU-1684,WH-01,OUT,82,WMS
EVT107753,10/03/2026,SKU-1320,WH-03,IN,40,ERP
EVT107754,2026/01/06 05:32,SKU-1817,WH-03,IN,36,WMS
EVT107755,2026-03-02 00:39:00,SKU-1586,WH-05,OUT,32,POS
EVT107756,2026/02/28 18:02,SKU-1905,WH-02,OUT,28,POS
EVT107757,2026/04/14 20:09,SKU-1066,WH-04,OUT,102,WMS
EVT107758,11/03/2026,SKU-1407,WH-01,OUT,83,WMS
EVT107759,2026-01-27 21:16:00,SKU-1691,WH-02,IN,32,WMS
EVT107760,2026-04-11 15:19:00,SKU-1452,WH-03,IN,12,POS
EVT107761,2026/02/01 22:24,SKU-1535,WH-01,OUT,73,POS
EVT107762,09/02/2026,SKU-1251,WH-03,IN,33,POS
EVT107763,2026/04/15 03:42,SKU-1488,WH-01,IN,87,ERP
EVT107764,2026-01-02 08:50:00,SKU-1820,WH-03,IN,94,POS
EVT107765,,SKU-1958,WH-02,IN,15,WMS
EVT107766,,SKU-1389,WH-04,OUT,30,WMS
EVT107767,,SKU-1210,WH-04,OUT,99,POS
EVT107768,2026-02-26 02:53:00,SKU-1661,WH-02,OUT,32,WMS
EVT107769,2026-04-22 17:43:00,SKU-1146,WH-02,OUT,88,WMS
EVT107770,2026-01-11 23:32:00,SKU-1006,WH-04,OUT,69,WMS
EVT107771,29/04/2026,SKU-1096,WH-03,OUT,27,POS
EVT107772,2026-01-30 00:32:00,SKU-1638,,IN,112,WMS
EVT107773,13/03/2026,SKU-1440,WH-04,OUT,115,WMS
EVT107774,2026/04/02 18:16,SKU-1591,WH-02,OUT,76,ERP
EVT107775,,SKU-1258,WH-05,OUT,21,WMS
EVT107776,26/01/2026,SKU-1242,WH-02,IN,55,POS
EVT107777,21/04/2026,SKU-1340,WH-02,IN,77,ERP
EVT107778,23/02/2026,SKU-1433,WH-03,OUT,14,POS
EVT107779,2026-04-04 22:15:00,SKU-1048,WH-01,OUT,84,POS
EVT107780,02/02/2026,SKU-1716,WH-04,IN,57,WMS
EVT107781,2026/03/28 23:29,SKU-1880,WH-01,IN,93,WMS
EVT107782,2026-04-17 04:06:00,SKU-1223,WH-03,IN,49,POS
EVT107783,30/04/2026,SKU-1410,WH-02,OUT,74,ERP
EVT107784,2026/04/04 06:47,SKU-1136,WH-05,INVALID,113,ERP
EVT107785,2026/03/22 18:35,SKU-1855,WH-01,IN,26,ERP
EVT107786,,SKU-1845,WH-04,OUT,13,POS
EVT107787,,SKU-1207,WH-03,OUT,79,POS
EVT107788,,SKU-1574,WH-01,IN,50,ERP
EVT107789,2026/03/26 19:23,SKU-1314,WH-02,IN,61,WMS
EVT107790,23/01/2026,SKU-1212,WH-03,IN,31,WMS
EVT107791,2026/02/21 14:23,SKU-1091,WH-04,IN,58,ERP
EVT107792,03/01/2026,SKU-1841,WH-01,IN,63,WMS
EVT107793,2026/04/11 00:28,SKU-1464,WH-02,OUT,17,ERP
EVT107794,19/02/2026,SKU-1021,WH-02,IN,87,WMS
EVT107795,2026/02/14 23:47,SKU-1391,WH-03,IN,-5,ERP
EVT107796,,SKU-1433,WH-03,IN,-5,WMS
EVT107797,,SKU-1368,WH-03,IN,92,ERP
EVT107798,24/02/2026,SKU-1692,WH-03,OUT,8,WMS
EVT107799,,SKU-1013,WH-01,IN,8,ERP
EVT107800,2026-04-19 12:01:00,SKU-1322,WH-02,OUT,63,ERP
EVT107801,10/02/2026,SKU-1536,WH-01,OUT,54,ERP
EVT107802,26/01/2026,SKU-1591,WH-03,OUT,92,ERP
EVT107803,18/02/2026,SKU-1342,WH-01,OUT,89,WMS
EVT107804,,SKU-1099,WH-02,IN,76,ERP
EVT107805,,SKU-1086,WH-02,IN,62,WMS
EVT107806,25/02/2026,SKU-1856,WH-04,IN,20,WMS
EVT107807,27/01/2026,SKU-1385,WH-05,OUT,25,ERP
EVT107808,,SKU-1691,WH-01,IN,34,WMS
EVT107809,2026/03/23 17:38,SKU-1740,WH-03,OUT,105,WMS
EVT107810,,SKU-1129,WH-03,OUT,31,ERP
EVT107811,02/03/2026,,WH-03,OUT,20,ERP
EVT107812,23/03/2026,SKU-1315,WH-01,OUT,6,POS
EVT107813,2026/04/14 15:08,SKU-1604,WH-04,IN,23,POS
EVT107814,17/02/2026,SKU-1058,WH-04,IN,28,POS
EVT107815,2026/03/14 10:05,SKU-1938,WH-01,OUT,55,ERP
EVT107816,2026-02-06 01:08:00,SKU-1122,WH-05,OUT,77,POS
EVT107817,2026/04/24 22:44,SKU-1478,WH-03,OUT,116,WMS
EVT107818,2026-03-28 21:57:00,SKU-1339,WH-01,OUT,28,ERP
EVT107819,2026-03-02 13:41:00,SKU-1804,WH-03,IN,33,WMS
EVT107820,,SKU-1244,WH-01,IN,-5,POS
EVT107821,,SKU-1799,WH-01,IN,18,POS
EVT107822,05/03/2026,SKU-1637,WH-01,OUT,114,POS
EVT107823,23/02/2026,SKU-1550,WH-04,IN,30,WMS
EVT107824,,SKU-1744,,OUT,35,POS
EVT107825,2026/03/20 13:08,SKU-1204,WH-03,IN,32,POS
EVT107826,2026/02/12 22:41,SKU-1046,WH-02,OUT,33,POS
EVT107827,15/04/2026,SKU-1131,WH-01,IN,43,ERP
EVT107828,,SKU-1891,WH-02,IN,12,WMS
EVT107829,08/01/2026,SKU-1575,WH-01,IN,56,POS
EVT107830,27/01/2026,SKU-1611,WH-05,IN,40,POS
EVT107831,2026-03-25 17:09:00,SKU-1692,WH-04,IN,28,POS
EVT107832,29/03/2026,SKU-1559,WH-02,IN,5,POS
EVT107833,2026-04-20 21:58:00,SKU-1550,WH-02,OUT,100,ERP
EVT107834,2026/01/09 22:26,SKU-1406,WH-02,OUT,57,ERP
EVT107835,02/03/2026,SKU-1598,WH-01,INVALID,90,ERP
EVT107836,2026/01/29 05:49,SKU-1096,WH-02,OUT,44,WMS
EVT107837,2026/04/01 06:01,SKU-1509,WH-04,IN,65,ERP
EVT107838,2026/03/07 07:44,SKU-1061,WH-01,OUT,32,ERP
EVT107839,2026/04/13 00:33,SKU-1089,WH-01,OUT,34,WMS
EVT107840,,SKU-1308,WH-05,IN,38,POS
EVT107841,,SKU-1204,WH-01,IN,19,POS
EVT107842,25/03/2026,SKU-1301,WH-04,IN,65,POS
EVT107843,2026/04/21 07:34,SKU-1493,WH-01,IN,72,POS
EVT107844,,SKU-1586,WH-02,IN,68,ERP
EVT107845,2026/03/09 08:28,SKU-1284,WH-05,IN,18,POS
EVT107846,21/01/2026,SKU-1349,WH-02,IN,7,ERP
EVT107847,,SKU-1548,WH-01,IN,30,ERP
EVT107848,10/01/2026,SKU-1524,WH-01,IN,46,ERP
EVT107849,25/03/2026,SKU-1022,WH-01,OUT,98,POS
EVT107850,2026/03/11 14:32,SKU-1568,WH-01,OUT,24,ERP
EVT107851,2026-01-11 04:27:00,SKU-1396,WH-02,OUT,108,WMS
EVT107852,,SKU-1235,WH-03,OUT,59,POS
EVT107853,2026/03/24 15:57,SKU-1588,WH-02,OUT,18,POS
EVT107854,2026-02-17 02:09:00,SKU-1875,WH-04,OUT,110,WMS
EVT107855,2026/02/04 19:45,SKU-1279,WH-02,OUT,93,WMS
EVT107856,2026/03/06 14:00,SKU-1332,,IN,10,WMS
